provincia,tipo de averia y emergencia,anio,mes,averias,fecha
Hato Mayor,Falta de Energía,2019,8,387.0,2019-08-01
Hato Mayor,Niveles de Tensión,2019,8,42.0,2019-08-01
Hato Mayor,Otros,2019,8,0.0,2019-08-01
Hato Mayor,Probable Defecto o Falla,2019,8,7.0,2019-08-01
Hato Mayor,Riesgo de Vida,2019,8,64.0,2019-08-01
La Altagracia,Falta de Energía,2019,8,1159.0,2019-08-01
La Altagracia,Niveles de Tensión,2019,8,189.0,2019-08-01
La Altagracia,Otros,2019,8,0.0,2019-08-01
La Altagracia,Probable Defecto o Falla,2019,8,1.0,2019-08-01
La Altagracia,Riesgo de Vida,2019,8,188.0,2019-08-01
La Romana,Alumbrado Público,2019,8,0.0,2019-08-01
La Romana,Falta de Energía,2019,8,1020.0,2019-08-01
La Romana,Niveles de Tensión,2019,8,186.0,2019-08-01
La Romana,Otros,2019,8,0.0,2019-08-01
La Romana,Probable Defecto o Falla,2019,8,2.0,2019-08-01
La Romana,Riesgo de Vida,2019,8,160.0,2019-08-01
Monte Plata,Falta de Energía,2019,8,674.0,2019-08-01
Monte Plata,Niveles de Tensión,2019,8,60.0,2019-08-01
Monte Plata,Otros,2019,8,0.0,2019-08-01
Monte Plata,Probable Defecto o Falla,2019,8,4.0,2019-08-01
Monte Plata,Riesgo de Vida,2019,8,124.0,2019-08-01
San Pedro de Macorís,Alumbrado Público,2019,8,0.0,2019-08-01
San Pedro de Macorís,Falta de Energía,2019,8,943.0,2019-08-01
San Pedro de Macorís,Niveles de Tensión,2019,8,155.0,2019-08-01
San Pedro de Macorís,Otros,2019,8,0.0,2019-08-01
San Pedro de Macorís,Probable Defecto o Falla,2019,8,6.0,2019-08-01
San Pedro de Macorís,Riesgo de Vida,2019,8,162.0,2019-08-01
Santo Domingo,Alumbrado Público,2019,8,0.0,2019-08-01
Santo Domingo,Falta de Energía,2019,8,11459.0,2019-08-01
Santo Domingo,Niveles de Tensión,2019,8,2396.0,2019-08-01
Santo Domingo,Otros,2019,8,0.0,2019-08-01
Santo Domingo,Probable Defecto o Falla,2019,8,28.0,2019-08-01
Santo Domingo,Riesgo de Vida,2019,8,1227.0,2019-08-01
Santo Domingo,Sin Identificar,2019,8,0.0,2019-08-01
Santo Domingo,Falta de Energía,2019,8,0.0,2019-08-01
Santo Domingo,Niveles de Tensión,2019,8,0.0,2019-08-01
Santo Domingo,Riesgo de Vida,2019,8,0.0,2019-08-01
Distrito Nacional,Alumbrado Público,2020,8,0.0,2020-08-01
Distrito Nacional,Falta de Energía,2020,8,2138.0,2020-08-01
Distrito Nacional,Niveles de Tensión,2020,8,362.0,2020-08-01
Distrito Nacional,Otros,2020,8,0.0,2020-08-01
Distrito Nacional,Probable Defecto o Falla,2020,8,9.0,2020-08-01
Distrito Nacional,Riesgo de Vida,2020,8,315.0,2020-08-01
El Seibo,Falta de Energía,2020,8,379.0,2020-08-01
El Seibo,Niveles de Tensión,2020,8,31.0,2020-08-01
El Seibo,Otros,2020,8,0.0,2020-08-01
El Seibo,Probable Defecto o Falla,2020,8,3.0,2020-08-01
El Seibo,Riesgo de Vida,2020,8,73.0,2020-08-01
Hato Mayor,Falta de Energía,2020,8,456.0,2020-08-01
Hato Mayor,Niveles de Tensión,2020,8,46.0,2020-08-01
Hato Mayor,Otros,2020,8,0.0,2020-08-01
Hato Mayor,Probable Defecto o Falla,2020,8,4.0,2020-08-01
Hato Mayor,Riesgo de Vida,2020,8,94.0,2020-08-01
La Altagracia,Falta de Energía,2020,8,1077.0,2020-08-01
La Altagracia,Niveles de Tensión,2020,8,175.0,2020-08-01
La Altagracia,Otros,2020,8,0.0,2020-08-01
La Altagracia,Probable Defecto o Falla,2020,8,2.0,2020-08-01
La Altagracia,Riesgo de Vida,2020,8,199.0,2020-08-01
La Romana,Alumbrado Público,2020,8,1.0,2020-08-01
La Romana,Falta de Energía,2020,8,1294.0,2020-08-01
La Romana,Niveles de Tensión,2020,8,218.0,2020-08-01
La Romana,Otros,2020,8,0.0,2020-08-01
La Romana,Probable Defecto o Falla,2020,8,1.0,2020-08-01
La Romana,Riesgo de Vida,2020,8,209.0,2020-08-01
Monte Plata,Falta de Energía,2020,8,708.0,2020-08-01
Monte Plata,Niveles de Tensión,2020,8,82.0,2020-08-01
Monte Plata,Otros,2020,8,0.0,2020-08-01
Monte Plata,Probable Defecto o Falla,2020,8,13.0,2020-08-01
Monte Plata,Riesgo de Vida,2020,8,252.0,2020-08-01
San Pedro de Macorís,Alumbrado Público,2020,8,0.0,2020-08-01
San Pedro de Macorís,Falta de Energía,2020,8,1374.0,2020-08-01
San Pedro de Macorís,Niveles de Tensión,2020,8,153.0,2020-08-01
San Pedro de Macorís,Otros,2020,8,0.0,2020-08-01
San Pedro de Macorís,Probable Defecto o Falla,2020,8,11.0,2020-08-01
San Pedro de Macorís,Riesgo de Vida,2020,8,255.0,2020-08-01
Santo Domingo,Alumbrado Público,2020,8,0.0,2020-08-01
Santo Domingo,Falta de Energía,2020,8,11291.0,2020-08-01
Santo Domingo,Niveles de Tensión,2020,8,2348.0,2020-08-01
Santo Domingo,Otros,2020,8,2.0,2020-08-01
Santo Domingo,Probable Defecto o Falla,2020,8,62.0,2020-08-01
Santo Domingo,Riesgo de Vida,2020,8,1436.0,2020-08-01
Santo Domingo,Sin Identificar,2020,8,0.0,2020-08-01
Distrito Nacional,Falta de Energía,2021,8,2731.0,2021-08-01
Distrito Nacional,Niveles de Tensión,2021,8,499.0,2021-08-01
Distrito Nacional,Probable Defecto o Falla,2021,8,16.0,2021-08-01
Distrito Nacional,Riesgo de Vida,2021,8,337.0,2021-08-01
El Seibo,Falta de Energía,2021,8,309.0,2021-08-01
El Seibo,Niveles de Tensión,2021,8,33.0,2021-08-01
El Seibo,Riesgo de Vida,2021,8,46.0,2021-08-01
Hato Mayor,Falta de Energía,2021,8,437.0,2021-08-01
Hato Mayor,Niveles de Tensión,2021,8,54.0,2021-08-01
Hato Mayor,Probable Defecto o Falla,2021,8,1.0,2021-08-01
Hato Mayor,Riesgo de Vida,2021,8,51.0,2021-08-01
La Altagracia,Falta de Energía,2021,8,1174.0,2021-08-01
La Altagracia,Niveles de Tensión,2021,8,204.0,2021-08-01
La Altagracia,Probable Defecto o Falla,2021,8,3.0,2021-08-01
La Altagracia,Riesgo de Vida,2021,8,193.0,2021-08-01
La Romana,Falta de Energía,2021,8,1326.0,2021-08-01
La Romana,Niveles de Tensión,2021,8,261.0,2021-08-01
La Romana,Probable Defecto o Falla,2021,8,2.0,2021-08-01
La Romana,Riesgo de Vida,2021,8,145.0,2021-08-01
Monte Plata,Falta de Energía,2021,8,574.0,2021-08-01
Monte Plata,Niveles de Tensión,2021,8,82.0,2021-08-01
Monte Plata,Probable Defecto o Falla,2021,8,11.0,2021-08-01
Monte Plata,Riesgo de Vida,2021,8,131.0,2021-08-01
San Pedro de Macorís,Falta de Energía,2021,8,1235.0,2021-08-01
San Pedro de Macorís,Niveles de Tensión,2021,8,158.0,2021-08-01
San Pedro de Macorís,Probable Defecto o Falla,2021,8,9.0,2021-08-01
San Pedro de Macorís,Riesgo de Vida,2021,8,185.0,2021-08-01
Santo Domingo,Falta de Energía,2021,8,12721.0,2021-08-01
Santo Domingo,Niveles de Tensión,2021,8,2678.0,2021-08-01
Santo Domingo,Probable Defecto o Falla,2021,8,61.0,2021-08-01
Santo Domingo,Riesgo de Vida,2021,8,1370.0,2021-08-01
Distrito Nacional,Falta de Energía,2022,8,4039.0,2022-08-01
Distrito Nacional,Niveles de Tensión,2022,8,555.0,2022-08-01
Distrito Nacional,Probable Defecto o Falla,2022,8,4.0,2022-08-01
Distrito Nacional,Riesgo de Vida,2022,8,326.0,2022-08-01
El Seibo,Falta de Energía,2022,8,475.0,2022-08-01
El Seibo,Niveles de Tensión,2022,8,36.0,2022-08-01
El Seibo,Probable Defecto o Falla,2022,8,1.0,2022-08-01
El Seibo,Riesgo de Vida,2022,8,45.0,2022-08-01
Hato Mayor,Falta de Energía,2022,8,599.0,2022-08-01
Hato Mayor,Niveles de Tensión,2022,8,69.0,2022-08-01
Hato Mayor,Probable Defecto o Falla,2022,8,2.0,2022-08-01
Hato Mayor,Riesgo de Vida,2022,8,76.0,2022-08-01
La Altagracia,Falta de Energía,2022,8,1822.0,2022-08-01
La Altagracia,Niveles de Tensión,2022,8,212.0,2022-08-01
La Altagracia,Probable Defecto o Falla,2022,8,4.0,2022-08-01
La Altagracia,Riesgo de Vida,2022,8,244.0,2022-08-01
La Romana,Falta de Energía,2022,8,1788.0,2022-08-01
La Romana,Niveles de Tensión,2022,8,350.0,2022-08-01
La Romana,Probable Defecto o Falla,2022,8,2.0,2022-08-01
La Romana,Riesgo de Vida,2022,8,251.0,2022-08-01
Monte Plata,Falta de Energía,2022,8,696.0,2022-08-01
Monte Plata,Niveles de Tensión,2022,8,56.0,2022-08-01
Monte Plata,Probable Defecto o Falla,2022,8,10.0,2022-08-01
Monte Plata,Riesgo de Vida,2022,8,160.0,2022-08-01
San Pedro de Macorís,Falta de Energía,2022,8,1565.0,2022-08-01
San Pedro de Macorís,Niveles de Tensión,2022,8,220.0,2022-08-01
San Pedro de Macorís,Probable Defecto o Falla,2022,8,7.0,2022-08-01
San Pedro de Macorís,Riesgo de Vida,2022,8,214.0,2022-08-01
Santo Domingo,Falta de Energía,2022,8,13622.0,2022-08-01
Santo Domingo,Niveles de Tensión,2022,8,2919.0,2022-08-01
Santo Domingo,Probable Defecto o Falla,2022,8,27.0,2022-08-01
Santo Domingo,Riesgo de Vida,2022,8,1345.0,2022-08-01
Distrito Nacional,Falta de Energía,2023,8,2398.0,2023-08-01
Distrito Nacional,Niveles de Tensión,2023,8,151.0,2023-08-01
Distrito Nacional,Probable Defecto o Falla,2023,8,18.0,2023-08-01
Distrito Nacional,Riesgo de Vida,2023,8,337.0,2023-08-01
El Seibo,Falta de Energía,2023,8,434.0,2023-08-01
El Seibo,Niveles de Tensión,2023,8,17.0,2023-08-01
El Seibo,Probable Defecto o Falla,2023,8,2.0,2023-08-01
El Seibo,Riesgo de Vida,2023,8,71.0,2023-08-01
Hato Mayor,Falta de Energía,2023,8,526.0,2023-08-01
Hato Mayor,Niveles de Tensión,2023,8,25.0,2023-08-01
Hato Mayor,Probable Defecto o Falla,2023,8,5.0,2023-08-01
Hato Mayor,Riesgo de Vida,2023,8,81.0,2023-08-01
La Altagracia,Falta de Energía,2023,8,1510.0,2023-08-01
La Altagracia,Niveles de Tensión,2023,8,94.0,2023-08-01
La Altagracia,Probable Defecto o Falla,2023,8,1.0,2023-08-01
La Altagracia,Riesgo de Vida,2023,8,288.0,2023-08-01
La Romana,Falta de Energía,2023,8,1396.0,2023-08-01
La Romana,Niveles de Tensión,2023,8,98.0,2023-08-01
La Romana,Probable Defecto o Falla,2023,8,5.0,2023-08-01
La Romana,Riesgo de Vida,2023,8,274.0,2023-08-01
Monte Plata,Falta de Energía,2023,8,631.0,2023-08-01
Monte Plata,Niveles de Tensión,2023,8,25.0,2023-08-01
Monte Plata,Probable Defecto o Falla,2023,8,13.0,2023-08-01
Monte Plata,Riesgo de Vida,2023,8,155.0,2023-08-01
San Pedro de Macorís,Falta de Energía,2023,8,1320.0,2023-08-01
San Pedro de Macorís,Niveles de Tensión,2023,8,82.0,2023-08-01
San Pedro de Macorís,Probable Defecto o Falla,2023,8,7.0,2023-08-01
San Pedro de Macorís,Riesgo de Vida,2023,8,282.0,2023-08-01
Santo Domingo,Falta de Energía,2023,8,7683.0,2023-08-01
Santo Domingo,Niveles de Tensión,2023,8,745.0,2023-08-01
Santo Domingo,Probable Defecto o Falla,2023,8,40.0,2023-08-01
Santo Domingo,Riesgo de Vida,2023,8,1420.0,2023-08-01
Distrito Nacional,Falta de Energía,2024,8,3057.0,2024-08-01
Distrito Nacional,Niveles de Tensión,2024,8,496.0,2024-08-01
Distrito Nacional,Probable Defecto o Falla,2024,8,12.0,2024-08-01
Distrito Nacional,Riesgo de Vida,2024,8,241.0,2024-08-01
El Seibo,Falta de Energía,2024,8,497.0,2024-08-01
El Seibo,Niveles de Tensión,2024,8,45.0,2024-08-01
El Seibo,Probable Defecto o Falla,2024,8,2.0,2024-08-01
El Seibo,Riesgo de Vida,2024,8,52.0,2024-08-01
Hato Mayor,Falta de Energía,2024,8,676.0,2024-08-01
Hato Mayor,Niveles de Tensión,2024,8,72.0,2024-08-01
Hato Mayor,Probable Defecto o Falla,2024,8,0.0,2024-08-01
Hato Mayor,Riesgo de Vida,2024,8,70.0,2024-08-01
La Altagracia,Falta de Energía,2024,8,2193.0,2024-08-01
La Altagracia,Niveles de Tensión,2024,8,189.0,2024-08-01
La Altagracia,Probable Defecto o Falla,2024,8,1.0,2024-08-01
La Altagracia,Riesgo de Vida,2024,8,257.0,2024-08-01
La Romana,Falta de Energía,2024,8,1967.0,2024-08-01
La Romana,Niveles de Tensión,2024,8,268.0,2024-08-01
La Romana,Probable Defecto o Falla,2024,8,2.0,2024-08-01
La Romana,Riesgo de Vida,2024,8,261.0,2024-08-01
Monte Plata,Falta de Energía,2024,8,701.0,2024-08-01
Monte Plata,Niveles de Tensión,2024,8,56.0,2024-08-01
Monte Plata,Probable Defecto o Falla,2024,8,2.0,2024-08-01
Monte Plata,Riesgo de Vida,2024,8,154.0,2024-08-01
San Pedro de Macorís,Falta de Energía,2024,8,1756.0,2024-08-01
San Pedro de Macorís,Niveles de Tensión,2024,8,185.0,2024-08-01
San Pedro de Macorís,Probable Defecto o Falla,2024,8,2.0,2024-08-01
San Pedro de Macorís,Riesgo de Vida,2024,8,240.0,2024-08-01
Santo Domingo,Falta de Energía,2024,8,14150.0,2024-08-01
Santo Domingo,Niveles de Tensión,2024,8,2483.0,2024-08-01
Santo Domingo,Probable Defecto o Falla,2024,8,38.0,2024-08-01
Santo Domingo,Riesgo de Vida,2024,8,1186.0,2024-08-01
Distrito Nacional,Falta de Energía,2025,8,3400.0,2025-08-01
Distrito Nacional,Niveles de Tensión,2025,8,675.0,2025-08-01
Distrito Nacional,Probable Defecto o Falla,2025,8,9.0,2025-08-01
Distrito Nacional,Riesgo de Vida,2025,8,339.0,2025-08-01
El Seibo,Falta de Energía,2025,8,669.0,2025-08-01
El Seibo,Niveles de Tensión,2025,8,65.0,2025-08-01
El Seibo,Probable Defecto o Falla,2025,8,4.0,2025-08-01
El Seibo,Riesgo de Vida,2025,8,67.0,2025-08-01
Hato Mayor,Falta de Energía,2025,8,815.0,2025-08-01
Hato Mayor,Niveles de Tensión,2025,8,106.0,2025-08-01
Hato Mayor,Probable Defecto o Falla,2025,8,5.0,2025-08-01
Hato Mayor,Riesgo de Vida,2025,8,125.0,2025-08-01
La Altagracia,Falta de Energía,2025,8,2723.0,2025-08-01
La Altagracia,Niveles de Tensión,2025,8,334.0,2025-08-01
La Altagracia,Probable Defecto o Falla,2025,8,12.0,2025-08-01
La Altagracia,Riesgo de Vida,2025,8,368.0,2025-08-01
La Romana,Falta de Energía,2025,8,2643.0,2025-08-01
La Romana,Niveles de Tensión,2025,8,488.0,2025-08-01
La Romana,Probable Defecto o Falla,2025,8,7.0,2025-08-01
La Romana,Riesgo de Vida,2025,8,369.0,2025-08-01
Monte Plata,Falta de Energía,2025,8,1352.0,2025-08-01
Monte Plata,Niveles de Tensión,2025,8,184.0,2025-08-01
Monte Plata,Probable Defecto o Falla,2025,8,32.0,2025-08-01
Monte Plata,Riesgo de Vida,2025,8,231.0,2025-08-01
San Pedro de Macorís,Falta de Energía,2025,8,2324.0,2025-08-01
San Pedro de Macorís,Niveles de Tensión,2025,8,284.0,2025-08-01
San Pedro de Macorís,Probable Defecto o Falla,2025,8,16.0,2025-08-01
San Pedro de Macorís,Riesgo de Vida,2025,8,343.0,2025-08-01
Santo Domingo,Falta de Energía,2025,8,16703.0,2025-08-01
Santo Domingo,Niveles de Tensión,2025,8,3768.0,2025-08-01
Santo Domingo,Probable Defecto o Falla,2025,8,82.0,2025-08-01
Santo Domingo,Riesgo de Vida,2025,8,1605.0,2025-08-01
Distrito Nacional,Alumbrado Público,2017,9,0.0,2017-09-01
Distrito Nacional,Falta de Energía,2017,9,2153.0,2017-09-01
Distrito Nacional,Niveles de Tensión,2017,9,291.0,2017-09-01
Distrito Nacional,Otros,2017,9,2.0,2017-09-01
Distrito Nacional,Probable Defecto o Falla,2017,9,59.0,2017-09-01
Distrito Nacional,Riesgo de Vida,2017,9,407.0,2017-09-01
El Seibo,Falta de Energía,2017,9,396.0,2017-09-01
El Seibo,Niveles de Tensión,2017,9,44.0,2017-09-01
El Seibo,Otros,2017,9,1.0,2017-09-01
El Seibo,Probable Defecto o Falla,2017,9,11.0,2017-09-01
El Seibo,Riesgo de Vida,2017,9,113.0,2017-09-01
Hato Mayor,Falta de Energía,2017,9,468.0,2017-09-01
Hato Mayor,Niveles de Tensión,2017,9,44.0,2017-09-01
Hato Mayor,Otros,2017,9,0.0,2017-09-01
Hato Mayor,Probable Defecto o Falla,2017,9,6.0,2017-09-01
Hato Mayor,Riesgo de Vida,2017,9,131.0,2017-09-01
La Altagracia,Falta de Energía,2017,9,1073.0,2017-09-01
La Altagracia,Niveles de Tensión,2017,9,114.0,2017-09-01
La Altagracia,Otros,2017,9,0.0,2017-09-01
La Altagracia,Probable Defecto o Falla,2017,9,14.0,2017-09-01
La Altagracia,Riesgo de Vida,2017,9,335.0,2017-09-01
La Romana,Alumbrado Público,2017,9,1.0,2017-09-01
La Romana,Falta de Energía,2017,9,938.0,2017-09-01
La Romana,Niveles de Tensión,2017,9,172.0,2017-09-01
La Romana,Otros,2017,9,1.0,2017-09-01
La Romana,Probable Defecto o Falla,2017,9,8.0,2017-09-01
La Romana,Riesgo de Vida,2017,9,236.0,2017-09-01
Monte Plata,Falta de Energía,2017,9,416.0,2017-09-01
Monte Plata,Niveles de Tensión,2017,9,41.0,2017-09-01
Monte Plata,Otros,2017,9,1.0,2017-09-01
Monte Plata,Probable Defecto o Falla,2017,9,11.0,2017-09-01
Monte Plata,Riesgo de Vida,2017,9,136.0,2017-09-01
San Pedro de Macorís,Alumbrado Público,2017,9,1.0,2017-09-01
San Pedro de Macorís,Falta de Energía,2017,9,896.0,2017-09-01
San Pedro de Macorís,Niveles de Tensión,2017,9,88.0,2017-09-01
San Pedro de Macorís,Otros,2017,9,1.0,2017-09-01
San Pedro de Macorís,Probable Defecto o Falla,2017,9,16.0,2017-09-01
San Pedro de Macorís,Riesgo de Vida,2017,9,236.0,2017-09-01
Santo Domingo,Alumbrado Público,2017,9,0.0,2017-09-01
Santo Domingo,Falta de Energía,2017,9,8291.0,2017-09-01
Santo Domingo,Niveles de Tensión,2017,9,1381.0,2017-09-01
Santo Domingo,Otros,2017,9,1.0,2017-09-01
Santo Domingo,Probable Defecto o Falla,2017,9,226.0,2017-09-01
Santo Domingo,Riesgo de Vida,2017,9,1519.0,2017-09-01
Santo Domingo,Sin Identificar,2017,9,0.0,2017-09-01
Santo Domingo,Falta de Energía,2017,9,0.0,2017-09-01
Santo Domingo,Niveles de Tensión,2017,9,0.0,2017-09-01
Santo Domingo,Riesgo de Vida,2017,9,0.0,2017-09-01
Distrito Nacional,Alumbrado Público,2018,9,0.0,2018-09-01
Distrito Nacional,Falta de Energía,2018,9,2003.0,2018-09-01
Distrito Nacional,Niveles de Tensión,2018,9,402.0,2018-09-01
Distrito Nacional,Otros,2018,9,0.0,2018-09-01
Distrito Nacional,Probable Defecto o Falla,2018,9,7.0,2018-09-01
Distrito Nacional,Riesgo de Vida,2018,9,305.0,2018-09-01
El Seibo,Falta de Energía,2018,9,322.0,2018-09-01
El Seibo,Niveles de Tensión,2018,9,34.0,2018-09-01
El Seibo,Otros,2018,9,0.0,2018-09-01
El Seibo,Probable Defecto o Falla,2018,9,3.0,2018-09-01
El Seibo,Riesgo de Vida,2018,9,39.0,2018-09-01
Hato Mayor,Falta de Energía,2018,9,350.0,2018-09-01
Hato Mayor,Niveles de Tensión,2018,9,28.0,2018-09-01
Hato Mayor,Otros,2018,9,0.0,2018-09-01
Hato Mayor,Probable Defecto o Falla,2018,9,5.0,2018-09-01
Hato Mayor,Riesgo de Vida,2018,9,54.0,2018-09-01
La Altagracia,Falta de Energía,2018,9,918.0,2018-09-01
La Altagracia,Niveles de Tensión,2018,9,141.0,2018-09-01
La Altagracia,Otros,2018,9,0.0,2018-09-01
La Altagracia,Probable Defecto o Falla,2018,9,1.0,2018-09-01
La Altagracia,Riesgo de Vida,2018,9,170.0,2018-09-01
La Romana,Alumbrado Público,2018,9,0.0,2018-09-01
La Romana,Falta de Energía,2018,9,722.0,2018-09-01
La Romana,Niveles de Tensión,2018,9,108.0,2018-09-01
La Romana,Otros,2018,9,0.0,2018-09-01
La Romana,Probable Defecto o Falla,2018,9,3.0,2018-09-01
La Romana,Riesgo de Vida,2018,9,119.0,2018-09-01
Monte Plata,Falta de Energía,2018,9,470.0,2018-09-01
Monte Plata,Niveles de Tensión,2018,9,42.0,2018-09-01
Monte Plata,Otros,2018,9,0.0,2018-09-01
Monte Plata,Probable Defecto o Falla,2018,9,3.0,2018-09-01
Monte Plata,Riesgo de Vida,2018,9,112.0,2018-09-01
San Pedro de Macorís,Alumbrado Público,2018,9,0.0,2018-09-01
San Pedro de Macorís,Falta de Energía,2018,9,713.0,2018-09-01
San Pedro de Macorís,Niveles de Tensión,2018,9,96.0,2018-09-01
San Pedro de Macorís,Otros,2018,9,,2018-09-01
San Pedro de Macorís,Probable Defecto o Falla,2018,9,1.0,2018-09-01
San Pedro de Macorís,Riesgo de Vida,2018,9,174.0,2018-09-01
Santo Domingo,Alumbrado Público,2018,9,0.0,2018-09-01
Santo Domingo,Falta de Energía,2018,9,9658.0,2018-09-01
Santo Domingo,Niveles de Tensión,2018,9,2044.0,2018-09-01
Santo Domingo,Otros,2018,9,0.0,2018-09-01
Santo Domingo,Probable Defecto o Falla,2018,9,34.0,2018-09-01
